zc..,alpha_c..,beita_c..,zb1..,alpha_b1..,zb2..,alpha_b2..,F1,F2,F3,F4,zc,zc.,zb1,zb1.,zb2,zb2.
0.987550974,-0.331048429,0.000777782,0.037769482,0.373625666,0.881566346,0.044767987,5438.097656,4472.966797,5758.694824,5164.761719,4.983841896,-0.043771412,1.983172774,0.022445243,1.990509152,0.038586561
1.030387878,-0.11215315,0.095016494,-1.52002418,0.376461953,1.340306997,0.042153295,4072.844727,3569.785156,6444.57666,6294.907227,4.983454704,-0.033635262,1.983378053,0.015909482,1.990944505,0.049323387
1.024976015,-0.031563282,0.228128552,-1.912617326,0.346603245,1.396981239,0.013095072,3083.773193,2874.7146,6935.662109,6994.70459,4.983169556,-0.023335433,1.983447909,-0.002543231,1.991508126,0.063475758
1.005835176,0.036700621,0.313663185,-1.099880695,0.293527424,0.984808087,-0.037141971,2981.523926,2995.620361,6925.84668,7082.847168,4.982987404,-0.013180917,1.983338237,-0.018117921,1.992206693,0.075622864
0.989645839,0.089693666,0.318991244,-0.11872074,0.230941027,0.423760772,-0.088061951,3357.502197,3569.64624,6510.751953,6719.492676,4.982905388,-0.003206088,1.983120084,-0.024007427,1.993002534,0.082664892
0.971481383,0.125867963,0.263799757,0.39855361,0.159833536,-0.039003897,-0.137560904,3731.668457,4110.657227,5899.765137,6112.17041,4.982922554,0.006605863,1.982885242,-0.022167731,1.993841648,0.084456414
0.939117014,0.144611061,0.185675636,0.419424146,0.081990495,-0.315288812,-0.182539403,3861.642334,4372.07373,5249.596191,5418.910645,4.983036995,0.016173635,1.982685328,-0.017790752,1.994678855,0.082545578
0.885657251,0.146221027,0.111759298,0.233981431,-0.000777845,-0.450138867,-0.219871521,3766.271484,4370.037598,4617.217285,4700.805176,4.983244419,0.025314139,1.982525349,-0.014489676,1.995485783,0.078646198
0.812441051,0.131838143,0.050180793,0.110509217,-0.086646631,-0.540727019,-0.246416688,3574.892578,4232.46582,3984.495117,3946.523926,4.983541012,0.033817872,1.98238945,-0.012875051,1.996248126,0.073693261
0.730495572,0.010275657,-0.01186707,0.904684126,-0.082599208,-0.791381299,-0.980887175,3860.303955,4622.179199,3473.404541,2790.02002,4.98391819,0.041522831,1.982269049,-0.009956583,1.996955752,0.067421667
0.665990412,-0.035532594,-0.12802726,1.566676497,-0.304586589,-1.111796975,-0.041289885,4428.222656,5224.162598,2582.756592,1621.309204,4.984417915,0.049193963,1.982237816,0.005440864,1.997641683,0.056738067
0.591603875,-0.062947765,-0.213147998,0.793067038,-0.41079542,-1.199865699,0.138147458,3986.057373,4754.08252,1832.055542,768.375,4.984941959,0.055509161,1.982360482,0.0178781,1.998151302,0.045042083
0.474642485,-0.082846887,-0.239632577,-0.315746278,-0.507968366,-1.140195847,0.316158324,2904.142334,3590.150879,1171.205078,95.85570526,4.985524654,0.060875073,1.982559204,0.020174261,1.998542309,0.033258092
0.318856001,-0.094054215,-0.214170724,-1.057136536,-0.593856871,-1.021777868,0.489403397,1646.796631,2191.729492,531.5779419,-455.4086914,4.986154556,0.064865954,1.982730389,0.012902195,1.998819947,0.022442397
0.142215952,-0.095932856,-0.163769096,-1.301305175,-0.665314555,-0.936993659,0.65141362,499.6446533,840.4660034,-175.1764069,-966.8035278,4.986816406,0.067180417,1.982800722,0.000794511,1.998994946,0.012700271
-0.040797602,-0.088401765,-0.111734211,-1.288203001,-0.719207644,-0.927938044,0.79569447,-503.3256531,-432.2228699,-1006.401978,-1492.728394,4.987492085,0.067689322,1.982743382,-0.012231282,1.999075532,0.003432561
-0.225565284,-0.071907468,-0.067444839,-1.286367416,-0.752413809,-0.970471084,0.915739954,-1455.417725,-1720.384399,-1965.443115,-2037.896729,4.988163471,0.066359013,1.982557058,-0.025027899,1.999062896,-0.006041029
-0.395105541,-0.031238453,-0.032646451,-1.599612713,-12.35131741,-1.108390212,16.57920456,-2265.791016,-3286.71875,-3236.556396,-2315.631592,4.988749504,0.063570932,1.982278466,-0.037114818,1.998968601,-0.015009305
-0.64435631,0.029133072,0.025033377,-3.043119669,-0.585495234,-1.689882278,0.840137959,-4206.73291,-6057.149414,-5102.945801,-3115.227783,4.989361286,0.058437828,1.981795073,-0.061945554,1.998748899,-0.029884746
-0.917540431,0.057131201,0.08783333,-2.683609247,-0.342742205,-1.316141248,0.582737625,-5363.085938,-7758.497559,-6304.199707,-3639.261963,4.989908695,0.050607812,1.981024027,-0.091691844,1.998369098,-0.045472942
-1.132202625,0.081786409,0.12738502,-1.491371632,-0.104746364,-0.581579745,0.327037066,-5655.191406,-8549.682617,-7073.893555,-3793.711182,4.990365028,0.040296916,1.979992628,-0.112741947,1.997861266,-0.05496918
-1.265775204,0.102041826,0.137423709,-0.498923719,0.136288956,-0.060603723,0.059365116,-5567.336426,-8893.553711,-7654.367676,-3847.07251,4.990708828,0.028249614,1.978809834,-0.122289434,1.997292995,-0.057895888
-1.339522719,0.116956986,0.127329692,-0.083345428,0.372462869,0.103319667,-0.211791858,-5475.23877,-9148.446289,-8181.604492,-3957.129395,4.990926266,0.015189128,1.977571249,-0.124784619,1.99671495,-0.057455622
-1.380145669,0.12580879,0.109620735,-0.034914784,0.595754027,0.101124868,-0.477746099,-5448.794434,-9369.445313,-8609.950195,-4096.448242,4.991010666,0.001571862,1.976320744,-0.125243098,1.996145606,-0.056407388
-1.39669013,0.128092155,0.091683522,0.010224272,0.798145711,0.160212755,-0.729800522,-5356.533691,-9413.516602,-8810.529297,-4150.098145,4.990956783,-0.012332153,1.9750669,-0.125472978,1.995587111,-0.055202596
-1.38164258,0.12351317,0.074548356,0.243693441,0.971626341,0.357067019,-0.959251583,-5057.227051,-9131.742188,-8692.367188,-4036.17749,4.990763664,-0.026252743,1.973815918,-0.124360785,1.995046139,-0.052709766
-1.305469036,0.136411771,0.061770495,1.017240882,1.121497989,1.339954376,-1.165521979,-4741.19873,-7659.875,-7240.401367,-3679.446045,4.990433216,-0.039767608,1.972595334,-0.11836639,1.99454987,-0.044690326
-1.133810282,0.112961136,0.052187756,1.421857953,0.73822099,1.550683975,-0.914865494,-3763.242188,-6356.601563,-6082.9375,-2958.779785,4.989920139,-0.053233378,1.971366525,-0.104363278,1.994149685,-0.027731827
-0.954834163,0.080987945,0.030423354,1.391840219,0.522830188,1.039423585,-0.800525963,-2920.576416,-5254.390137,-5384.524414,-2670.82373,4.989334106,-0.063677467,1.970394135,-0.090161785,1.993942142,-0.014554425
-0.780172288,0.040140033,-0.006843928,1.356533527,0.290899247,0.530466199,-0.667780161,-2012.834717,-4124.936523,-4769.946777,-2470.743408,4.988652706,-0.072348341,1.969560981,-0.076521635,1.993838906,-0.006895889
-0.604430974,-0.008303314,-0.052742906,1.492864847,0.050113495,0.352282166,-0.521706522,-932.6029663,-2876.164063,-4000.320313,-2098.233887,4.987893105,-0.079278022,1.968865275,-0.062410045,1.993791938,-0.002755022
-0.413290799,-0.062773131,-0.098585196,1.746681809,-0.190955728,0.44493404,-0.368140757,326.4218445,-1514.817749,-3012.981201,-1470.172852,4.987073421,-0.084382519,1.968320012,-0.046248671,1.993782997,0.001104648
-0.200865775,-0.121456385,-0.139017522,1.979303122,-0.423732072,0.589298666,-0.21292147,1692.669678,-122.5431824,-1894.037842,-654.0316162,4.986212254,-0.087468728,1.967949271,-0.027556999,1.993818998,0.006313912
0.027024657,-0.18234396,-0.172803342,2.107148886,-0.639640152,0.633452594,-0.061888162,3085.897461,1213.723633,-764.40802,245.449234,4.985331535,-0.088345677,1.967775226,-0.007035956,1.993912816,0.012527413
0.240528435,-0.300946683,-0.204089597,2.694796801,-1.817754745,0.515994251,0.653706014,5068.868164,2339.543213,-65.37534332,1263.633911,4.984540462,-0.087154038,1.967799902,0.013388601,1.994050384,0.017880911
0.498896271,-0.36166057,-0.26471597,3.087482452,-0.685645342,0.330608428,0.015478703,7059.76416,3935.193848,800.9344482,2220.895996,4.983685493,-0.083463177,1.968080401,0.043331616,1.994251609,0.02205357
0.744205177,-0.402538091,-0.310000598,2.483059168,-0.579749882,0.24826932,-0.012326168,8254.072266,4873.656738,1746.863403,3228.818359,4.982880116,-0.077224232,1.968660235,0.071680434,1.994486809,0.024853434
0.951224685,-0.428452164,-0.31272307,1.609680533,-0.45984146,0.282886684,-0.045357291,8890.489258,5298.169922,2745.969482,4317.800293,4.982148647,-0.068714522,1.96948576,0.092087105,1.994747996,0.027432701
1.118709922,-0.438936651,-0.277182758,0.997467875,-0.325891495,0.377447218,-0.084064506,9289.816406,5537.360352,3742.216309,5424.952148,4.98151207,-0.058337897,1.970475078,0.104829162,1.995038033,0.030722216
1.25628233,-0.434095055,-0.223056152,0.739866257,-0.183239266,0.446122348,-0.126081571,9636.130859,5784.213867,4650.056641,6455.301758,4.980987072,-0.046443567,1.971567631,0.113295183,1.9953655,0.03488778
1.370431781,-0.414592505,-0.167820498,0.653065979,-0.037255187,0.438226432,-0.169042125,9926.535156,6042.435059,5399.340332,7328.938965,4.980587482,-0.033292562,1.972735882,0.120218694,1.995736837,0.03937228
1.459980845,-0.381600231,-0.118896738,0.535769939,0.106683433,0.364177287,-0.21058625,10067.30664,6222.428223,5962.46875,8008.603027,4.980324745,-0.019119777,1.973968983,0.126235992,1.996151447,0.043418977
1.518523216,-0.319861323,-0.074849784,0.127259731,3.357621193,0.202640295,-1.586410284,9732.076172,6263.503906,6362.540527,8393.666016,4.98020792,-0.004198003,1.975254416,0.13033025,1.996602058,0.0465088
1.496698618,-0.22838755,-0.011047298,-1.307084203,0.257251054,-0.27338621,-0.230875492,8296.522461,5212.183594,6273.493652,8268.490234,4.980241776,0.010951887,1.976532221,0.123068407,1.997066021,0.045579769
1.420650721,-0.174528733,0.057479464,-1.139798045,0.232757986,-0.091871589,-0.199569419,7588.637207,4763.869141,6305.612793,8306.969727,4.980424881,0.025548762,1.977695465,0.10984984,1.99750948,0.043374896
1.356773376,-0.122570671,0.099756964,-0.23488152,0.205805138,0.321384817,-0.16678223,7498.36084,4914.129395,6416.940918,8422.919922,4.980750084,0.039412893,1.978751779,0.10282883,1.997945786,0.044539914
1.321880937,-0.073869929,0.110065565,0.473793983,0.171616405,0.553482354,-0.130117223,7577.928711,5227.776855,6426.385742,8428.042969,4.981211662,0.052788645,1.979782462,0.104402654,1.998412371,0.049136434
1.296426058,-0.029484693,0.100034833,0.637923598,0.132509992,0.513748825,-0.090381533,7478.859375,5349.593262,6235.331543,8225.518555,4.981804848,0.065883465,1.980855107,0.110358872,1.998931646,0.054640532
1.256675363,0.009886285,0.084326759,0.438566566,0.090713009,0.355199188,-0.048308726,7129.60498,5202.328125,5880.664551,7854.645996,4.98252821,0.078665778,1.981987834,0.115887687,1.99950099,0.058999162
1.194115162,0.043893896,0.071457319,0.202147156,0.048464876,0.247751892,-0.004624927,6645.193848,4896.499512,5456.544922,7412.453613,4.983376503,0.090936311,1.983164191,0.119020239,2.000106573,0.061936025
1.114599705,0.072519973,0.062654227,0.10624598,0.008011982,0.240965441,0.039950732,6154.999023,4558.225586,5024.693848,6963.831543,4.984344482,0.10248898,1.984362245,0.120440103,2.000737906,0.064314954
1.075408816,0.042494759,0.043125141,1.90562892,0.017676834,1.342970014,0.086656585,7152.704102,5492.244629,5413.348633,7325.366211,4.985423565,0.113343075,1.985594988,0.129339546,2.001407385,0.071587898
1.112407684,0.067523837,0.006065669,1.938846111,0.038980611,1.294854879,0.140661865,7479.20166,5877.205078,5391.042969,7313.375977,4.986611366,0.124277554,1.98699379,0.150449365,2.002195597,0.085969016
1.094715953,0.095723122,-0.013923064,0.286842674,0.075084351,0.221920401,0.19200173,6444.914063,4945.464844,4559.882324,6513.049316,4.987910271,0.135392129,1.988569856,0.16220814,2.003103256,0.093890734
0.962576926,0.127159581,-0.003764169,-1.423639297,0.111924969,-0.793682754,0.240114704,4677.902832,3281.662598,3323.008789,5321.30957,4.98931694,0.14576599,1.990174532,0.156075716,2.004034042,0.090674669
0.738570392,0.16142796,0.028635221,-2.309384346,0.148567781,-1.223022342,0.28383413,2843.378174,1550.663696,2067.72876,4124.152344,4.990818977,0.154322535,1.991645217,0.136703894,2.004891157,0.080124944
0.472865641,0.197840229,0.068143912,-2.462021589,0.183479846,-1.20838964,0.32187745,1200.986328,10.98672199,891.1863403,3016.595703,4.992394447,0.160395309,1.992892146,0.112473175,2.005630493,0.067777842
0.196479365,0.235436544,0.103764139,-2.402925491,0.215118632,-1.139045238,0.35295707,-354.0798645,-1443.845825,-329.8489075,1872.547119,4.994017601,0.163746119,1.993894935,0.08817745,2.006249666,0.056126576
-0.088601433,0.273011446,0.132078648,-2.509068251,0.241938323,-1.247389197,0.375781894,-2017.116699,-3011.293701,-1735.068726,548.7876587,4.995659828,0.164296061,1.994655609,0.063802689,2.006752729,0.044351488
-0.423081309,0.388908774,0.161767215,-4.84473753,0.075668305,-2.79244566,0.145812035,-5342,-6095.874512,-4338.899902,-1779.474365,4.997292995,0.161849409,1.995154381,0.032465551,2.007123947,0.027589412
-0.953752339,0.421703041,0.225140959,-6.643564224,0.21764724,-3.917605162,0.318586886,-9367.146484,-10034.7334,-7412.54541,-4756.45752,4.998881817,0.155064747,1.995187521,-0.028589517,2.007228851,-0.008343323
-1.484027982,0.433173418,0.27335164,-4.669641018,0.170193076,-2.594199896,0.24540621,-11061.3457,-11703.58105,-9069.811523,-6385.741211,5.000375271,0.142787725,1.994593859,-0.0870554,2.006966352,-0.042086426
-1.846362472,0.427789867,0.272466928,-1.697167754,0.121092238,-0.743378162,0.170691788,-11104.24707,-11758.64648,-9784.295898,-7113.682129,5.001721859,0.12598443,1.993542552,-0.118617781,2.006449223,-0.058474995
-2.032292128,0.405924261,0.226928636,0.188536778,0.068888113,0.261206418,0.09320876,-10700.13867,-11402.63379,-10300.7207,-7685.373047,5.002885342,0.106480673,1.992310166,-0.124968827,2.005848885,-0.060034558
-2.116527796,0.368491828,0.16006732,0.665314555,0.0151144,0.32139951,0.015518175,-10508.65625,-11292.24316,-10940.6875,-8420.986328,5.003847122,0.085689016,1.99108243,-0.119850174,2.005265474,-0.056602925
-2.161041498,0.31698826,0.0929057,0.526443541,-0.038697857,0.075875767,-0.0598244,-10461.66016,-11355.28906,-11541.57031,-9154.87793,5.004597187,0.064281754,1.989915371,-0.113791153,2.004711151,-0.054651834
-2.175798178,0.253421187,0.034512345,0.584074199,-0.091012478,0.08352498,-0.130258247,-10172.84375,-11200.48828,-11786.00195,-9565.179688,5.005131721,0.042567644,1.988803148,-0.108574145,2.00416708,-0.054154523
-2.132497549,0.159740508,-0.016716542,1.605526209,-0.543116391,0.821387529,-1.948695421,-9024.594727,-10237.8623,-11185.3916,-9305.839844,5.005448818,0.020958262,1.987754583,-0.099882603,2.003635406,-0.051260918
-1.848676205,0.035139311,-0.090596177,5.506258488,-0.172344297,3.587253571,-0.185262531,-4878.158691,-6263.104004,-8298.208008,-6733.258301,5.00555563,0.00082321,1.986923456,-0.060466431,2.003226519,-0.026326716
-1.413942814,-0.038238522,-0.16879797,4.835161209,-0.193067133,2.940733433,-0.151680574,-2703.58252,-4234.648926,-6765.000488,-5414.309082,5.005478859,-0.015493944,1.986596823,-0.005933795,2.003142118,0.008393425
-1.066652417,-0.103542775,-0.213633984,2.049818993,-0.208656028,0.807583451,-0.114711426,-2353.756348,-4020.282959,-6407.693848,-5229.487793,5.005259991,-0.02777892,1.986733317,0.028906822,2.003337383,0.027339766
-0.873510718,-0.158951119,-0.218069762,-0.162098974,-0.217883453,-0.756088495,-0.0722747,-2607.467041,-4399.209473,-6313.026367,-5270.815918,5.004932404,-0.037375458,1.987081051,0.037254374,2.003619432,0.026685389
-0.771385372,-0.203057855,-0.196106151,-0.831999004,-0.220320791,-1.093126774,-0.026217323,-2525.474365,-4430.363281,-5849.900879,-4902.439941,5.004517078,-0.045565844,1.987428308,0.031180166,2.003838301,0.016601872
-0.679213405,-0.234936193,-0.165396199,-0.535085738,-0.215553388,-0.743357539,0.021649959,-1971.749268,-3976.484375,-5017.709961,-4120.615723,5.004024506,-0.05283143,1.987701893,0.024001256,2.003954887,0.007223277
-0.567667365,-0.254116356,-0.136114687,-0.238216847,-0.203177333,-0.482535243,0.069504164,-1326.907349,-3417.426025,-4174.448242,-3281.886719,5.003464222,-0.059077334,1.987921715,0.020419823,2.003995657,0.001372983
-0.457991838,-0.260553867,-0.109586366,-0.435084999,-0.182796568,-0.648051262,0.115514487,-980.1242676,-3141.912354,-3628.720459,-2695.10083,5.002846718,-0.064190038,1.988112569,0.017458694,2.003983974,-0.003959192
-0.447383493,-0.288826913,-0.090643175,-2.658140898,-0.089705758,-3.182971001,0.124228887,-2181.008545,-4654.727539,-5109.077637,-3964.343994,5.002182961,-0.068549119,1.988234997,0.003166463,2.003877878,-0.021721598
-0.594605744,-0.267288655,-0.079592817,-3.245133162,0.013607332,-3.592642069,0.134401456,-3248.238281,-5825.686035,-6108.351074,-4789.763672,5.00147295,-0.073707722,1.988114357,-0.028174652,2.003482819,-0.057903085
-0.726105571,-0.230594531,-0.054107603,-2.161402464,0.136134967,-1.910482049,0.130243897,-3375.465088,-5944.749023,-5731.821777,-4248.070801,5.000703335,-0.080375016,1.98768568,-0.055865258,2.002748966,-0.086232498
-0.754359782,-0.180563763,-0.008681721,-0.965090454,0.2548168,-0.101272509,0.123021059,-3044.343994,-5550.697754,-4689.617188,-3032.790039,4.999862671,-0.087859832,1.987041593,-0.071100183,2.001825094,-0.095780991
-0.700112641,-0.119618833,0.048095129,-0.518768668,0.365839183,0.739262998,0.112759829,-2824.653564,-5214.60498,-3760.273438,-1932.430786,4.998947144,-0.095172346,1.986293316,-0.077877402,2.000880957,-0.091751054
-0.623316586,-0.050593488,0.104118705,-0.708822608,0.464628488,0.71407783,0.099797755,-2888.356934,-5112.0625,-3225.57666,-1238.53064,4.997961521,-0.101786993,1.985486865,-0.083725289,2.000002146,-0.08405254
-0.560172141,0.023341706,0.151428521,-0.99396646,0.546606481,0.470150024,0.084477618,-3056.792236,-5070.089355,-2912.979736,-787.8267212,4.99691391,-0.107690498,1.98460865,-0.092361197,1.999192834,-0.078203887
-0.507421792,0.098758698,0.18783313,-0.996402144,0.607198954,0.483803988,0.067146197,-3078.161377,-4844.615234,-2531.752686,-298.0419312,4.995809555,-0.113028504,1.983633876,-0.10258358,1.998433113,-0.073707923
-0.437244475,0.31528765,0.22765477,-1.102634192,1.608358741,1.787210226,0.052205831,-3435.322021,-4267.20752,-1251.691895,1021.519653,4.994655132,-0.117787533,1.982560992,-0.112167828,1.997728705,-0.065141439
-0.291867584,0.391013443,0.33877179,-0.982575536,0.362624943,2.95666337,0.037639949,-3349.982666,-3741.520996,682.5568848,2912.983154,4.993335724,-0.12185134,1.981257796,-0.124544404,1.997157097,-0.036705922
-0.131741941,0.41437915,0.399961203,-0.225964457,0.12425112,2.188087463,0.018814487,-2471.175537,-2664.029541,1337.192139,3480.140625,4.992105484,-0.123973317,1.979974866,-0.130868584,1.996929169,-0.010092273
0.022762118,0.405614614,0.366803199,0.679546773,-0.120729566,0.89801991,-0.001385375,-1057.789551,-1166.425659,1261.339111,3278.361084,4.990861893,-0.124508664,1.978670716,-0.128565267,1.996915102,0.005284528
0.166878238,0.365380079,0.255468935,1.42503953,-0.368119091,0.025078628,-0.022895617,615.7863159,470.9096069,1050.47168,2913.661133,4.989620209,-0.12355575,1.977432966,-0.117856123,1.996995211,0.009396277
0.311431944,0.295654535,0.112100683,1.918341875,-0.609585285,-0.210688174,-0.045403302,2346.496338,2041.994995,1083.979858,2777.724609,4.988395691,-0.121169358,1.976335049,-0.100954592,1.997084141,0.008049008
0.466224432,0.19966656,-0.025367673,2.218420506,-0.836763024,-0.094151549,-0.068575948,4049.214844,3463.45752,1402.312378,2924.498047,4.987202168,-0.117290542,1.97542727,-0.080163658,1.997155547,0.006409341
0.631873965,0.081747293,-0.142283693,2.431745052,-1.04127574,0.012934338,-0.092070229,5721.696777,4739.439941,1852.984985,3215.557861,4.986055374,-0.111806445,1.974740386,-0.056883093,1.997217298,0.006110309
0.785202205,-0.103799857,-0.233146325,2.882439852,-15.30675316,-0.154279053,0.278946757,7622.143066,5713.508301,2168.884766,3424.853271,4.985076904,-0.105431251,1.974329472,-0.034024317,1.997272491,0.006010108
0.981286526,-0.350535631,-0.3942554,4.704464912,-1.148304939,-1.047313094,-0.147650748,10878.84863,8004.212891,1922.165283,3143.087158,4.984065056,-0.096624501,1.974174142,0.005921413,1.997306466,-0.000685488
1.180293918,-0.473197758,-0.562359512,4.307039738,-0.991127968,-1.119757295,-0.171518013,12682.62988,9207.342773,2115.659668,3359.607178,4.983151436,-0.085798942,1.974468589,0.052349359,1.997243047,-0.01208461
1.341099739,-0.571434796,-0.6417979,2.845622301,-0.826028049,-0.666848958,-0.194421515,13242.68262,9226.867188,2797.390381,4118.891113,4.982355118,-0.073154666,1.975183606,0.088387206,1.997072935,-0.021251215
1.454074621,-0.642230928,-0.617156982,1.541106701,-0.637326598,-0.116695292,-0.214927807,13159.7207,8682.303711,3733.026123,5182.677734,4.981692791,-0.059145004,1.976184964,0.10989023,1.996836901,-0.025100799
1.530537128,-0.683488965,-0.526842117,0.895231962,-0.430501968,0.239970833,-0.232677937,12945.55664,8101.313477,4640.416016,6262.777832,4.981175423,-0.044199735,1.977347255,0.121566378,1.996587276,-0.024281137
1.582960725,-0.694345653,-0.417563915,0.735555232,-0.211261779,0.340608031,-0.247359633,12759.04492,7655.183105,5342.53418,7173.766113,4.980811119,-0.028616456,1.978603721,0.129502282,1.99635911,-0.021206567
1.614272118,-0.675103724,-0.315832436,0.661662459,0.014661537,0.287496388,-0.258684307,12491.01758,7243.656738,5802.427246,7868.327148,4.980604649,-0.012612829,1.979934573,0.136556774,1.996163368,-0.018005587
1.619410276,-0.627134144,-0.225009903,0.414342672,0.241519034,0.222107485,-0.26638025,11976.29199,6706.949707,6069.434082,8383.923828,4.980559349,0.003578334,1.981329799,0.142107412,1.995996475,-0.015492369
1.591638803,-0.540118277,-0.134296879,-0.127154559,0.441535771,0.295664132,-0.259505391,11017.64844,5937.361816,6273.738281,8797.926758,4.980675697,0.019661147,1.98276329,0.14372021,1.995853305,-0.013013521
1.528133392,-0.443907768,-0.035955202,-0.650587142,0.630331337,0.38073948,-0.250964612,9831.37793,4995.674805,6333.442383,9078.724609,4.980951309,0.035286598,1.984184504,0.139736444,1.99573946,-0.009605522
1.432057261,-0.329907209,0.061835427,-1.040209413,0.799358904,0.427184701,-0.235753149,8521.898438,4015.043701,6210.999512,9165.217773,4.981379032,0.050110821,1.985542178,0.13118346,1.995663404,-0.005534914
1.307654977,-0.202296868,0.15119414,-1.329247832,0.950863838,0.437379748,-0.217807665,7119.314453,3037.67627,5904.106934,9035.06543,4.981949329,0.063829675,1.986796737,0.119283311,1.995629787,-0.001188638
1.158145666,-0.065538637,0.228213713,-1.57709384,1.080530524,0.424709767,-0.197447538,5626.939941,2056.915527,5425.006348,8689.358398,4.982650757,0.076176986,1.987918735,0.104737774,1.995639563,0.003133372
0.985840261,0.075694241,0.292490214,-1.814418316,1.184314728,0.403315961,-0.17507799,4046.153809,1062.21582,4796.868164,8141.143555,4.983467579,0.086913541,1.988883018,0.087773591,1.995691776,0.007276047
0.793267369,0.216621339,0.345007777,-2.03324461,1.258185983,0.380869627,-0.151093602,2397.065186,59.81800079,4045.555664,7407.592285,4.984382629,0.095823415,1.989666224,0.068511553,1.995784283,0.011196936
0.584014714,0.352445453,0.386372864,-2.206333637,1.298127055,0.356931627,-0.125876248,718.9478149,-926.7298584,3194.860107,6505.585938,4.985376835,0.102720939,1.990246415,0.047267709,1.995914936,0.014888782
0.35110715,0.644576788,0.431542337,-3.772308588,2.440394402,0.471498847,-0.114328325,-2323.76709,-2469.164307,2388.0625,5521.422363,4.986429691,0.107442945,1.990601063,0.021211362,1.99608171,0.018647756
0.011183235,0.768630326,0.556138635,-4.816625595,0.921207786,0.612208486,-0.051222607,-5665.140625,-4865.46875,1482.648682,4303.016602,4.987626076,0.109478004,1.990564942,-0.029603587,1.996319652,0.024856279
-0.28405112,0.820556998,0.619456172,-3.112344265,0.589896798,0.494394094,-0.017117141,-6708.178223,-5301.872559,397.6894531,2857.459717,4.988716125,0.108068928,1.990051508,-0.070425913,1.996597648,0.030569792
-0.50412941,0.8276667,0.570820868,-0.851597905,0.248139054,0.168991178,0.014762258,-6481.726074,-4622.524902,-902.5478516,1137.404175,4.989778519,0.104064412,1.989231944,-0.089999214,1.996923089,0.034012668
-0.651444674,0.791077733,0.430699706,0.633301377,-0.098016948,-0.241139576,0.043890569,-5866.667969,-3718.82251,-2274.500488,-696.1251831,4.990790844,0.098241352,1.988319278,-0.090277791,1.997264504,0.033650286
-0.755574822,0.713592231,0.253931522,1.158516645,-0.437340438,-0.567638397,0.069607913,-5354.358398,-3088.24707,-3532.100586,-2437.685303,4.991738796,0.09118399,1.987460136,-0.080733187,1.997582793,0.029488014
-0.837323904,0.599585235,0.085062794,1.232965589,-0.758562446,-0.713441372,0.091275096,-4943.427246,-2729.278564,-4534.530762,-3925.95752,4.992611408,0.083205082,1.986712694,-0.068666801,1.997846007,0.022938112
-0.897029936,0.454804242,-0.058937818,1.37879014,-1.050402045,-0.706051588,0.108263977,-4406.297852,-2407.932373,-5235.254883,-5093.68457,4.993400574,0.074512728,1.98608923,-0.055786427,1.998039484,0.015758403
-0.921907604,0.212783515,-0.171402067,2.204034805,-23.48658371,-0.708785892,3.108476162,-3001.599609,-2083.320557,-5720.361816,-5861.97168,4.99403429,0.066302627,1.985647559,-0.041651331,1.998153329,0.009609412
-0.834573627,-0.114046186,-0.382395774,5.571905136,-1.184977055,-1.070705295,0.075872384,914.128418,731.2084351,-6330.456055,-6684.355469,4.994652271,0.057403393,1.985415459,0.000759149,1.998206615,0.00044351
-0.674626172,-0.26884988,-0.604201198,4.995275974,-0.937310696,-1.115629911,0.031731386,2616.012939,1905.34375,-6443.66748,-6998.258789,4.995187283,0.049851801,1.985704184,0.056050431,1.998155475,-0.010729817
-0.54887414,-0.392088741,-0.703340232,2.525202751,-0.690790415,-0.858725488,-0.011664891,2438.008301,1289.218018,-6031.278809,-6728.685547,4.995654583,0.043782953,1.986474156,0.094118737,1.997995853,-0.020814143
-0.486135393,-0.480497926,-0.659629703,0.391300499,-0.422752142,-0.397417665,-0.054469675,1462.213623,-11.14329529,-5203.518066,-5993.003418,4.996066093,0.0386496,1.987500548,0.10787572,1.997752309,-0.02718302
-0.457396746,-0.532175899,-0.528301835,-0.496854275,-0.143669337,0.067971438,-0.094966412,599.9230347,-1066.065186,-4175.203125,-5015.541992,4.996428967,0.033941943,1.988578677,0.106400475,1.997469068,-0.028750617
-0.426455706,-0.547008932,-0.375729114,-0.479688466,0.135634318,0.358300358,-0.131468669,114.1639633,-1600.261353,-3160.384521,-4022.091797,4.996746063,0.029512165,1.989616036,0.101116113,1.997190833,-0.026446518
-0.380932391,-0.526554286,-0.23947306,-0.305637836,0.404301673,0.434299886,-0.162321001,-212.4239502,-1825.237183,-2280.081299,-3146.887207,4.997020245,0.025465909,1.990606904,0.097314425,1.996946335,-0.022342814
-0.331274658,-0.473886579,-0.124411844,-0.438992858,0.651453495,0.392096311,-0.185890153,-682.3806763,-2044.173218,-1543.844727,-2413.355957,4.997256756,0.021908382,1.991563916,0.093886748,1.996744037,-0.018173499
-0.318282932,-0.21551387,0.022358345,-2.830928802,0.892799199,0.836288869,-0.189252049,-3441.325195,-3289.861572,-409.0052185,-1585.757568,4.997459888,0.01873094,1.992450714,0.078969471,1.99658668,-0.012421291
-0.37225315,-0.12240456,0.244094253,-3.366552353,0.541822612,0.970163763,-0.087623999,-5307.099609,-4564.70752,459.1144104,-862.6517334,4.997645855,0.014956188,1.99312222,0.042203218,1.996506214,-0.001986691
